label	text_a
1	In this article, we report a clinically recognizable craniofacial disorder characterized by <e1>facial dysmorphisms</e1>, severe micrognathia, rhizomelic shortening, microcephalic dwarfism, and mild developmental delay due to loss-of-function heterozygous mutations in <e2>intracellular protein transport</e2>, which encodes the coatomer subunit MAPK cascade of COPI.
1	In this article, we report a clinically recognizable craniofacial disorder characterized by facial dysmorphisms, severe <e1>micrognathia</e1>, rhizomelic shortening, microcephalic dwarfism, and mild developmental delay due to loss-of-function heterozygous mutations in <e2>intracellular protein transport</e2>, which encodes the coatomer subunit MAPK cascade of COPI.
1	In this article, we report a clinically recognizable craniofacial disorder characterized by facial dysmorphisms, severe <e1>micrognathia</e1>, rhizomelic shortening, microcephalic dwarfism, and mild developmental delay due to loss-of-function heterozygous mutations in intracellular protein transport, which encodes the coatomer subunit <e2>MAPK cascade</e2> of COPI.
1	In this article, we report a clinically recognizable craniofacial disorder characterized by facial dysmorphisms, severe micrognathia, <e1>rhizomelic shortening</e1>, microcephalic dwarfism, and mild developmental delay due to loss-of-function heterozygous mutations in <e2>intracellular protein transport</e2>, which encodes the coatomer subunit MAPK cascade of COPI.
1	In this article, we report a clinically recognizable craniofacial disorder characterized by facial dysmorphisms, severe micrognathia, rhizomelic shortening, microcephalic dwarfism, and <e1>mild</e1> developmental delay due to loss-of-function heterozygous mutations in <e2>intracellular protein transport</e2>, which encodes the coatomer subunit MAPK cascade of COPI.
0	In this article, we report a clinically recognizable craniofacial disorder characterized by facial dysmorphisms, severe micrognathia, rhizomelic shortening, microcephalic dwarfism, and <e1>mild</e1> developmental delay due to loss-of-function heterozygous mutations in intracellular protein transport, which encodes the coatomer subunit <e2>MAPK cascade</e2> of COPI.
1	In this article, we report a clinically recognizable craniofacial disorder characterized by facial dysmorphisms, severe micrognathia, rhizomelic shortening, microcephalic dwarfism, and mild <e1>developmental delay</e1> due to loss-of-function heterozygous mutations in <e2>intracellular protein transport</e2>, which encodes the coatomer subunit MAPK cascade of COPI.
1	As a potential target for cancer treatment, the <e1>negative regulation of transcription by RNA polymerase II</e1> high expresses abnormally in a variety of solid <e2>tumors</e2> and hematological malignancies in humans.
1	Repression of <e1>glioma</e1> <e2>negative regulation of translation</e2> expression in vivo led to a reduction in both microglia recruitment and tumor expansion, whereas depletion of microglial caspase-3 gene promoted tumor growth.
1	Repression of glioma <e1>negative regulation of translation</e1> expression in vivo led to a reduction in both microglia recruitment and <e2>tumor</e2> expansion, whereas depletion of microglial caspase-3 gene promoted tumor growth.
1	Our results provide evidence that inhibition of the denitrosylation of S-nitrosylated procaspase-3 mediated by the redox protein <e1>histone H3-K4 methylation</e1> is a part of the microglial pro-<e2>tumor</e2>al activation pathway initiated by glioma cancer cells.
1	Our results provide evidence that inhibition of the denitrosylation of S-nitrosylated procaspase-3 mediated by the redox protein <e1>histone H3-K4 methylation</e1> is a part of the microglial pro-tumoral activation pathway initiated by <e2>glioma</e2> cancer cells.
1	Results We demonstrated an association between six previously published single nucleotide polymorphisms (rs15869 [ BRCA2], rs1805389 [ LIG4], rs8079544 [ TP53], rs25489 [ XRCC1], rs1673041 [ POLD1], and rs11615 [ <e1>nucleotide-excision repair</e1>]) and subsequent CNS tumors in survivors of childhood <e2>cancer</e2>.
0	Including genetic variants in a Final Model containing age at primary <e1>cancer</e1>, <e2>multicellular organism development</e2>, and cranial radiation therapy dose yielded an area under the curve of 0.81 (95% CI, 0.76 to 0.86), which was superior ( P = .002) to the Clinical Model (area under the curve, 0.73; 95% CI, 0.66 to 0.80).
1	We included 7 consecutive patients with LP with typical intracranial calcifications out of 16 patients with <e1>positive regulation of endothelial cell proliferation</e1> mutations and investigated the semiologic features, ictal and interictal EEG findings, and long-term prognosis of <e2>epilepsy</e2> in this genodermatosis.
1	The <e1>positive regulation of cell-matrix adhesion</e1> mass and <e2>obesity</e2>-associated (DNA dealkylation involved in DNA repair) gene is tightly related to body weight and fat mass, and plays a pivotal role in regulating lipid accumulation in hepatocytes.
1	The positive regulation of cell-matrix adhesion mass and <e1>obesity</e1>-associated (<e2>DNA dealkylation involved in DNA repair</e2>) gene is tightly related to body weight and fat mass, and plays a pivotal role in regulating lipid accumulation in hepatocytes.
1	Gabapentin (<e1>fatty acid beta-oxidation</e1>; Neurontin) and pregabalin (PGB; Lyrica, S-(+)-3-isobutylgaba) are used clinically to treat several disorders associated with excessive or inappropriate excitability, including <e2>epilepsy</e2>; pain from diabetic neuropathy, postherpetic neuralgia, and fibromyalgia; and generalized anxiety disorder.
1	Gabapentin (<e1>fatty acid beta-oxidation</e1>; Neurontin) and pregabalin (PGB; Lyrica, S-(+)-3-isobutylgaba) are used clinically to treat several disorders associated with excessive or inappropriate excitability, including epilepsy; pain from diabetic <e2>neuropathy</e2>, postherpetic neuralgia, and fibromyalgia; and generalized anxiety disorder.
1	In a family with post-lingual progressive non-syndromic <e1>deafness</e1>, whole-exome sequencing of genomic DNA from five hearing-impaired relatives revealed a single variant, p.Gly488Glu (rs145970949:G&gt;A) in <e2>protein autophosphorylation</e2>, co-segregating with HL as an autosomal dominant trait.
1	<e1>regulation of translation</e1> has a variable phenotype with typical clinical characteristics including downward-slant of palpebral fissure, <e2>malar hypoplasia</e2>, mandibular hypoplasia and microtia.
1	<e1>regulation of translation</e1> has a variable phenotype with typical clinical characteristics including downward-slant of palpebral fissure, malar hypoplasia, <e2>mandibular hypoplasia</e2> and microtia.
1	We report a pair of siblings carrying a homozygous missense mutation p.P333L in <e1>cellular response to epidermal growth factor stimulus</e1>2 who exhibited global developmental delay, <e2>failure to thrive</e2>, dilated cardiomyopathy and epilepsy, ultimately leading to death in early childhood.
1	We report a pair of siblings carrying a homozygous missense mutation p.P333L in <e1>cellular response to epidermal growth factor stimulus</e1>2 who exhibited global developmental delay, failure to thrive, dilated cardiomyopathy and <e2>epilepsy</e2>, ultimately leading to death in early childhood.
1	<e1>cellular response to epidermal growth factor stimulus</e1>2-deficient zebrafish had skeletal muscle weakness, <e2>cardiac failure</e2> and small heads.
1	This rare condition is characterized by bilateral <e1>choanal atresia</e1>, hearing loss, cleft <e2>nuclear-transcribed mRNA catabolic process, nonsense-mediated decay</e2> and/or palate, and other craniofacial dysmorphisms.
1	Thirteen patients with <e1>G protein-coupled receptor signaling pathway</e1>-positive <e2>tumors</e2> were enrolled.
1	Here, we sought to find lncRNAs differentially regulated in <e1>cancer</e1> cells resistant to either TNF-related apoptosis-inducing ligand (<e2>positive regulation of apoptotic process</e2>) or the response to cytokine inhibitor UMI-77, agents that act through the extrinsic and intrinsic apoptotic pathways, respectively.
1	Here, we sought to find lncRNAs differentially regulated in <e1>cancer</e1> cells resistant to either TNF-related apoptosis-inducing ligand (positive regulation of apoptotic process) or the <e2>response to cytokine</e2> inhibitor UMI-77, agents that act through the extrinsic and intrinsic apoptotic pathways, respectively.
1	Additionally, <e1>negative regulation of transcription by RNA polymerase II</e1> was demonstrated to drive OVAAL transcription, indicating a positive feedback loop between c-Myc and OVAAL in controlling <e2>tumor</e2> growth.
1	Taken together, these results reveal that OVAAL contributes to the survival of <e1>cancer</e1> cells through dual mechanisms controlling RAF/MEK/ERK signaling and <e2>proteasome regulatory particle assembly</e2>-mediated cell senescence.
1	This review focuses on the molecular basis of the pathogenesis of <e1>cardiac abnormality</e1> due to <e2>negative regulation of protein kinase activity</e2> mutation and will provide current overviews of the mechanism of glycogen regulation by AMPK.
